season,round,driver,driver_points_after_race,driver_wins_after_race,driver_standings_pos_after_race,driver_points,driver_wins,driver_standings_pos
1977,11,depailler,10.0,0,9,10.0,0.0,9.0
1977,11,watson,9.0,0,10,9.0,0.0,10.0
1977,11,stuck,8.0,0,11,4.0,0.0,14.0
1977,11,emerson_fittipaldi,8.0,0,12,8.0,0.0,11.0
1977,11,pace,6.0,0,13,6.0,0.0,12.0
1977,11,brambilla,5.0,0,14,3.0,0.0,15.0
1977,11,peterson,4.0,0,15,4.0,0.0,13.0
1977,11,jones,3.0,0,16,3.0,0.0,16.0
1977,11,regazzoni,1.0,0,17,1.0,0.0,17.0
1977,11,jarier,1.0,0,18,1.0,0.0,18.0
1977,11,zorzi,1.0,0,19,1.0,0.0,19.0
1977,11,tambay,1.0,0,20,0.0,0.0,0.0
1977,11,schuppan,0.0,0,21,0.0,0.0,0.0
1977,11,hoffmann,0.0,0,22,0.0,0.0,20.0
1977,11,ribeiro,0.0,0,23,0.0,0.0,0.0
1977,11,patrese,0.0,0,24,0.0,0.0,23.0
1977,11,binder,0.0,0,25,0.0,0.0,21.0
1977,11,ertl,0.0,0,26,0.0,0.0,22.0
1977,11,oliver,0.0,0,27,0.0,0.0,24.0
1977,11,neve,0.0,0,28,0.0,0.0,25.0
1977,11,lunger,0.0,0,29,0.0,0.0,26.0
1977,11,keegan,0.0,0,30,0.0,0.0,27.0
1977,12,lauda,54.0,2,1,48.0,2.0,1.0
1977,12,scheckter,38.0,2,2,38.0,2.0,2.0
1977,12,reutemann,34.0,1,3,31.0,1.0,4.0
1977,12,mario_andretti,32.0,3,4,32.0,3.0,3.0
1977,12,hunt,22.0,1,5,22.0,1.0,5.0
1977,12,nilsson,20.0,1,6,20.0,1.0,6.0
1977,12,mass,18.0,0,7,17.0,0.0,7.0
1977,12,jones,12.0,1,8,3.0,0.0,16.0
1977,12,stuck,12.0,0,9,8.0,0.0,11.0
1977,12,laffite,10.0,1,10,10.0,1.0,8.0
1977,12,depailler,10.0,0,11,10.0,0.0,9.0
1977,12,watson,9.0,0,12,9.0,0.0,10.0
1977,12,emerson_fittipaldi,8.0,0,13,8.0,0.0,12.0
1977,12,pace,6.0,0,14,6.0,0.0,13.0
1977,12,peterson,6.0,0,15,4.0,0.0,15.0
1977,12,brambilla,5.0,0,16,5.0,0.0,14.0
1977,12,regazzoni,1.0,0,17,1.0,0.0,17.0
1977,12,jarier,1.0,0,18,1.0,0.0,18.0
1977,12,zorzi,1.0,0,19,1.0,0.0,19.0
1977,12,tambay,1.0,0,20,1.0,0.0,20.0
1977,12,keegan,0.0,0,21,0.0,0.0,30.0
1977,12,schuppan,0.0,0,22,0.0,0.0,21.0
1977,12,hoffmann,0.0,0,23,0.0,0.0,22.0
1977,12,ribeiro,0.0,0,24,0.0,0.0,23.0
1977,12,neve,0.0,0,25,0.0,0.0,28.0
1977,12,patrese,0.0,0,26,0.0,0.0,24.0
1977,12,binder,0.0,0,27,0.0,0.0,25.0
1977,12,ertl,0.0,0,28,0.0,0.0,26.0
1977,12,oliver,0.0,0,29,0.0,0.0,27.0
1977,12,lunger,0.0,0,30,0.0,0.0,29.0
1977,13,lauda,63.0,3,1,54.0,2.0,1.0
1977,13,scheckter,42.0,2,2,38.0,2.0,2.0
1977,13,reutemann,35.0,1,3,34.0,1.0,3.0
1977,13,mario_andretti,32.0,3,4,32.0,3.0,4.0
1977,13,hunt,22.0,1,5,22.0,1.0,5.0
1977,13,nilsson,20.0,1,6,20.0,1.0,6.0
1977,13,mass,18.0,0,7,18.0,0.0,7.0
1977,13,laffite,16.0,1,8,10.0,1.0,10.0
1977,13,jones,12.0,1,9,12.0,1.0,8.0
1977,13,stuck,12.0,0,10,12.0,0.0,9.0
1977,13,emerson_fittipaldi,11.0,0,11,8.0,0.0,13.0
1977,13,depailler,10.0,0,12,10.0,0.0,11.0
1977,13,watson,9.0,0,13,9.0,0.0,12.0
1977,13,pace,6.0,0,14,6.0,0.0,14.0
1977,13,peterson,6.0,0,15,6.0,0.0,15.0
1977,13,brambilla,5.0,0,16,5.0,0.0,16.0
1977,13,tambay,3.0,0,17,1.0,0.0,20.0
1977,13,regazzoni,1.0,0,18,1.0,0.0,17.0
1977,13,jarier,1.0,0,19,1.0,0.0,18.0
1977,13,zorzi,1.0,0,20,1.0,0.0,19.0
1977,13,keegan,0.0,0,21,0.0,0.0,21.0
1977,13,schuppan,0.0,0,22,0.0,0.0,22.0
1977,13,hoffmann,0.0,0,23,0.0,0.0,23.0
1977,13,binder,0.0,0,24,0.0,0.0,27.0
1977,13,ribeiro,0.0,0,25,0.0,0.0,24.0
1977,13,lunger,0.0,0,26,0.0,0.0,30.0
1977,13,neve,0.0,0,27,0.0,0.0,25.0
1977,13,patrese,0.0,0,28,0.0,0.0,26.0
1977,13,ertl,0.0,0,29,0.0,0.0,28.0
1977,13,oliver,0.0,0,30,0.0,0.0,29.0
1977,14,lauda,69.0,3,1,63.0,3.0,1.0
1977,14,scheckter,42.0,2,2,42.0,2.0,2.0
1977,14,mario_andretti,41.0,4,3,32.0,3.0,4.0
1977,14,reutemann,35.0,1,4,35.0,1.0,3.0
1977,14,hunt,22.0,1,5,22.0,1.0,5.0
1977,14,mass,21.0,0,6,18.0,0.0,7.0
1977,14,nilsson,20.0,1,7,20.0,1.0,6.0
1977,14,laffite,16.0,1,8,16.0,1.0,8.0
1977,14,jones,16.0,1,9,12.0,1.0,9.0
1977,14,stuck,12.0,0,10,12.0,0.0,10.0
1977,14,emerson_fittipaldi,11.0,0,11,11.0,0.0,11.0
1977,14,depailler,10.0,0,12,10.0,0.0,12.0
1977,14,watson,9.0,0,13,9.0,0.0,13.0
1977,14,peterson,7.0,0,14,6.0,0.0,15.0
1977,14,pace,6.0,0,15,6.0,0.0,14.0
1977,14,brambilla,5.0,0,16,5.0,0.0,16.0
1977,14,regazzoni,3.0,0,17,1.0,0.0,18.0
1977,14,tambay,3.0,0,18,3.0,0.0,17.0
1977,14,jarier,1.0,0,19,1.0,0.0,19.0
1977,14,zorzi,1.0,0,20,1.0,0.0,20.0
1977,14,neve,0.0,0,21,0.0,0.0,27.0
1977,14,keegan,0.0,0,22,0.0,0.0,21.0
1977,14,schuppan,0.0,0,23,0.0,0.0,22.0
1977,14,hoffmann,0.0,0,24,0.0,0.0,23.0
1977,14,binder,0.0,0,25,0.0,0.0,24.0
1977,14,ribeiro,0.0,0,26,0.0,0.0,25.0
1977,14,lunger,0.0,0,27,0.0,0.0,26.0
1977,14,patrese,0.0,0,28,0.0,0.0,28.0
1977,14,ertl,0.0,0,29,0.0,0.0,29.0
1977,14,oliver,0.0,0,30,0.0,0.0,30.0
1977,15,lauda,72.0,3,1,69.0,3.0,1.0
1977,15,mario_andretti,47.0,4,2,41.0,4.0,3.0
1977,15,scheckter,46.0,2,3,42.0,2.0,2.0
1977,15,reutemann,36.0,1,4,35.0,1.0,4.0
1977,15,hunt,31.0,2,5,22.0,1.0,5.0
1977,15,mass,21.0,0,6,21.0,0.0,6.0
1977,15,nilsson,20.0,1,7,20.0,1.0,7.0
1977,15,laffite,16.0,1,8,16.0,1.0,8.0
1977,15,jones,16.0,1,9,16.0,1.0,9.0
1977,15,stuck,12.0,0,10,12.0,0.0,10.0
1977,15,emerson_fittipaldi,11.0,0,11,11.0,0.0,11.0
1977,15,depailler,10.0,0,12,10.0,0.0,12.0
1977,15,watson,9.0,0,13,9.0,0.0,13.0
1977,15,peterson,7.0,0,14,7.0,0.0,14.0
1977,15,pace,6.0,0,15,6.0,0.0,15.0
1977,15,brambilla,5.0,0,16,5.0,0.0,16.0
1977,15,regazzoni,5.0,0,17,3.0,0.0,17.0
1977,15,tambay,3.0,0,18,3.0,0.0,18.0
1977,15,jarier,1.0,0,19,1.0,0.0,19.0
1977,15,zorzi,1.0,0,20,1.0,0.0,20.0
1977,15,keegan,0.0,0,21,0.0,0.0,22.0
1977,15,neve,0.0,0,22,0.0,0.0,21.0
1977,15,schuppan,0.0,0,23,0.0,0.0,23.0
1977,15,hoffmann,0.0,0,24,0.0,0.0,24.0
1977,15,binder,0.0,0,25,0.0,0.0,25.0
1977,15,ribeiro,0.0,0,26,0.0,0.0,26.0
1977,15,lunger,0.0,0,27,0.0,0.0,27.0
1977,15,patrese,0.0,0,28,0.0,0.0,28.0
1977,15,ertl,0.0,0,29,0.0,0.0,29.0
1977,15,oliver,0.0,0,30,0.0,0.0,30.0
1977,16,lauda,72.0,3,1,72.0,3.0,1.0
1977,16,scheckter,55.0,3,2,46.0,2.0,3.0
1977,16,mario_andretti,47.0,4,3,47.0,4.0,2.0
1977,16,reutemann,36.0,1,4,36.0,1.0,4.0
1977,16,hunt,31.0,2,5,31.0,2.0,5.0
1977,16,mass,25.0,0,6,21.0,0.0,6.0
1977,16,nilsson,20.0,1,7,20.0,1.0,7.0
1977,16,jones,19.0,1,8,16.0,1.0,9.0
1977,16,laffite,16.0,1,9,16.0,1.0,8.0
1977,16,depailler,16.0,0,10,10.0,0.0,12.0
1977,16,stuck,12.0,0,11,12.0,0.0,10.0
1977,16,emerson_fittipaldi,11.0,0,12,11.0,0.0,11.0
1977,16,watson,9.0,0,13,9.0,0.0,13.0
1977,16,peterson,7.0,0,14,7.0,0.0,14.0
1977,16,pace,6.0,0,15,6.0,0.0,15.0
1977,16,brambilla,6.0,0,16,5.0,0.0,16.0
1977,16,regazzoni,5.0,0,17,5.0,0.0,17.0
1977,16,tambay,5.0,0,18,3.0,0.0,18.0
1977,16,jarier,1.0,0,19,1.0,0.0,19.0
1977,16,zorzi,1.0,0,20,1.0,0.0,20.0
1977,16,keegan,0.0,0,21,0.0,0.0,21.0
1977,16,neve,0.0,0,22,0.0,0.0,22.0
1977,16,schuppan,0.0,0,23,0.0,0.0,23.0
1977,16,hoffmann,0.0,0,24,0.0,0.0,24.0
1977,16,ongais,0.0,0,25,0.0,0.0,0.0
1977,16,ribeiro,0.0,0,26,0.0,0.0,26.0
1977,16,binder,0.0,0,27,0.0,0.0,25.0
1977,16,lunger,0.0,0,28,0.0,0.0,27.0
1977,16,patrese,0.0,0,29,0.0,0.0,28.0
1977,16,ertl,0.0,0,30,0.0,0.0,29.0
1977,17,lauda,72.0,3,1,72.0,3.0,1.0
1977,17,scheckter,55.0,3,2,55.0,3.0,2.0
1977,17,mario_andretti,47.0,4,3,47.0,4.0,3.0
1977,17,reutemann,42.0,1,4,36.0,1.0,4.0
1977,17,hunt,40.0,3,5,31.0,2.0,5.0
1977,17,mass,25.0,0,6,25.0,0.0,6.0
1977,17,jones,22.0,1,7,19.0,1.0,8.0
1977,17,nilsson,20.0,1,8,20.0,1.0,7.0
1977,17,depailler,20.0,0,9,16.0,0.0,10.0
1977,17,laffite,18.0,1,10,16.0,1.0,9.0
1977,17,stuck,12.0,0,11,12.0,0.0,11.0
1977,17,emerson_fittipaldi,11.0,0,12,11.0,0.0,12.0
1977,17,watson,9.0,0,13,9.0,0.0,13.0
1977,17,peterson,7.0,0,14,7.0,0.0,14.0
1977,17,pace,6.0,0,15,6.0,0.0,15.0
1977,17,brambilla,6.0,0,16,6.0,0.0,16.0
1977,17,regazzoni,5.0,0,17,5.0,0.0,17.0
1977,17,tambay,5.0,0,18,5.0,0.0,18.0
1977,17,jarier,1.0,0,19,1.0,0.0,19.0
1977,17,patrese,1.0,0,20,0.0,0.0,29.0
1977,17,zorzi,1.0,0,21,1.0,0.0,20.0
1977,17,keegan,0.0,0,22,0.0,0.0,21.0
1977,17,neve,0.0,0,23,0.0,0.0,22.0
1977,17,schuppan,0.0,0,24,0.0,0.0,23.0
1977,17,hoffmann,0.0,0,25,0.0,0.0,24.0
1977,17,ongais,0.0,0,26,0.0,0.0,25.0
1977,17,ribeiro,0.0,0,27,0.0,0.0,26.0
1977,17,binder,0.0,0,28,0.0,0.0,27.0
1977,17,lunger,0.0,0,29,0.0,0.0,28.0
1977,17,ertl,0.0,0,30,0.0,0.0,30.0
1978,1,mario_andretti,9.0,1,1,0.0,0.0,0.0
1978,1,lauda,6.0,0,2,0.0,0.0,0.0
1978,1,depailler,4.0,0,3,0.0,0.0,0.0
1978,1,hunt,3.0,0,4,0.0,0.0,0.0
1978,1,peterson,2.0,0,5,0.0,0.0,0.0
1978,1,tambay,1.0,0,6,0.0,0.0,0.0
1978,1,reutemann,0.0,0,7,0.0,0.0,0.0
1978,1,gilles_villeneuve,0.0,0,8,0.0,0.0,0.0
1978,1,emerson_fittipaldi,0.0,0,9,0.0,0.0,0.0
1978,1,scheckter,0.0,0,10,0.0,0.0,0.0
1978,1,mass,0.0,0,11,0.0,0.0,0.0
1978,1,jarier,0.0,0,12,0.0,0.0,0.0
1978,1,lunger,0.0,0,13,0.0,0.0,0.0
1978,1,pironi,0.0,0,14,0.0,0.0,0.0
1978,1,regazzoni,0.0,0,15,0.0,0.0,0.0
1978,1,laffite,0.0,0,16,0.0,0.0,0.0
1978,1,stuck,0.0,0,17,0.0,0.0,0.0
1978,1,brambilla,0.0,0,18,0.0,0.0,0.0
1978,1,watson,0.0,0,19,0.0,0.0,0.0
1978,1,jones,0.0,0,20,0.0,0.0,0.0
1978,1,ongais,0.0,0,21,0.0,0.0,0.0
1978,1,leoni,0.0,0,22,0.0,0.0,0.0
1978,1,merzario,0.0,0,23,0.0,0.0,0.0
1978,1,keegan,0.0,0,24,0.0,0.0,0.0
1978,1,rebaque,0.0,0,25,0.0,0.0,0.0
1978,1,cheever,0.0,0,26,0.0,0.0,0.0
1978,1,galica,0.0,0,27,0.0,0.0,0.0
1978,2,mario_andretti,12.0,1,1,9.0,1.0,1.0
1978,2,lauda,10.0,0,2,6.0,0.0,2.0
1978,2,reutemann,9.0,1,3,0.0,0.0,7.0
1978,2,emerson_fittipaldi,6.0,0,4,0.0,0.0,9.0
1978,2,depailler,4.0,0,5,4.0,0.0,3.0
1978,2,hunt,3.0,0,6,3.0,0.0,4.0
1978,2,regazzoni,2.0,0,7,0.0,0.0,15.0
1978,2,peterson,2.0,0,8,2.0,0.0,5.0
1978,2,pironi,1.0,0,9,0.0,0.0,14.0
1978,2,tambay,1.0,0,10,1.0,0.0,6.0
1978,2,mass,0.0,0,11,0.0,0.0,11.0
1978,2,gilles_villeneuve,0.0,0,12,0.0,0.0,8.0
1978,2,watson,0.0,0,13,0.0,0.0,19.0
1978,2,laffite,0.0,0,14,0.0,0.0,16.0
1978,2,scheckter,0.0,0,15,0.0,0.0,10.0
1978,2,patrese,0.0,0,16,0.0,0.0,0.0
1978,2,jones,0.0,0,17,0.0,0.0,20.0
1978,2,jarier,0.0,0,18,0.0,0.0,12.0
1978,2,lunger,0.0,0,19,0.0,0.0,13.0
1978,2,stuck,0.0,0,20,0.0,0.0,17.0
1978,2,brambilla,0.0,0,21,0.0,0.0,18.0
1978,2,rebaque,0.0,0,22,0.0,0.0,25.0
1978,2,ongais,0.0,0,23,0.0,0.0,21.0
1978,2,leoni,0.0,0,24,0.0,0.0,22.0
1978,2,keegan,0.0,0,25,0.0,0.0,24.0
1978,2,merzario,0.0,0,26,0.0,0.0,23.0
1978,2,cheever,0.0,0,27,0.0,0.0,26.0
1978,2,galica,0.0,0,28,0.0,0.0,27.0
1978,3,mario_andretti,12.0,1,1,12.0,1.0,1.0
1978,3,peterson,11.0,1,2,2.0,0.0,8.0
1978,3,lauda,10.0,0,3,10.0,0.0,2.0
1978,3,depailler,10.0,0,4,4.0,0.0,5.0
1978,3,reutemann,9.0,1,5,9.0,1.0,3.0
1978,3,emerson_fittipaldi,6.0,0,6,6.0,0.0,4.0
1978,3,watson,4.0,0,7,0.0,0.0,13.0
1978,3,jones,3.0,0,8,0.0,0.0,17.0
1978,3,hunt,3.0,0,9,3.0,0.0,6.0
1978,3,laffite,2.0,0,10,0.0,0.0,14.0
1978,3,regazzoni,2.0,0,11,2.0,0.0,7.0
1978,3,pironi,2.0,0,12,1.0,0.0,9.0
1978,3,tambay,1.0,0,13,1.0,0.0,10.0
1978,3,mass,0.0,0,14,0.0,0.0,11.0
1978,3,jarier,0.0,0,15,0.0,0.0,18.0
1978,3,gilles_villeneuve,0.0,0,16,0.0,0.0,12.0
1978,3,stommelen,0.0,0,17,0.0,0.0,0.0
1978,3,rebaque,0.0,0,18,0.0,0.0,22.0
1978,3,patrese,0.0,0,19,0.0,0.0,16.0
1978,3,scheckter,0.0,0,20,0.0,0.0,15.0
1978,3,lunger,0.0,0,21,0.0,0.0,19.0
1978,3,brambilla,0.0,0,22,0.0,0.0,21.0
1978,3,stuck,0.0,0,23,0.0,0.0,20.0
1978,3,ongais,0.0,0,24,0.0,0.0,23.0
1978,3,keegan,0.0,0,25,0.0,0.0,25.0
1978,3,merzario,0.0,0,26,0.0,0.0,26.0
1978,3,leoni,0.0,0,27,0.0,0.0,24.0
1978,3,jabouille,0.0,0,28,0.0,0.0,0.0
1978,3,keke_rosberg,0.0,0,29,0.0,0.0,0.0
1978,3,cheever,0.0,0,30,0.0,0.0,27.0
1978,4,reutemann,18.0,2,1,9.0,1.0,5.0
1978,4,mario_andretti,18.0,1,2,12.0,1.0,1.0
1978,4,peterson,14.0,1,3,11.0,1.0,2.0
1978,4,depailler,14.0,0,4,10.0,0.0,4.0
1978,4,lauda,10.0,0,5,10.0,0.0,3.0
1978,4,emerson_fittipaldi,6.0,0,6,6.0,0.0,6.0
1978,4,watson,4.0,0,7,4.0,0.0,7.0
1978,4,laffite,4.0,0,8,2.0,0.0,10.0
1978,4,jones,3.0,0,9,3.0,0.0,8.0
1978,4,hunt,3.0,0,10,3.0,0.0,9.0
1978,4,regazzoni,2.0,0,11,2.0,0.0,11.0
1978,4,pironi,2.0,0,12,2.0,0.0,12.0
1978,4,patrese,1.0,0,13,0.0,0.0,19.0
1978,4,tambay,1.0,0,14,1.0,0.0,13.0
1978,4,mass,0.0,0,15,0.0,0.0,14.0
1978,4,jarier,0.0,0,16,0.0,0.0,15.0
1978,4,gilles_villeneuve,0.0,0,17,0.0,0.0,16.0
1978,4,stommelen,0.0,0,18,0.0,0.0,17.0
1978,4,rebaque,0.0,0,19,0.0,0.0,18.0
1978,4,scheckter,0.0,0,20,0.0,0.0,20.0
1978,4,lunger,0.0,0,21,0.0,0.0,21.0
1978,4,brambilla,0.0,0,22,0.0,0.0,22.0
1978,4,stuck,0.0,0,23,0.0,0.0,23.0
1978,4,jabouille,0.0,0,24,0.0,0.0,28.0
1978,4,merzario,0.0,0,25,0.0,0.0,26.0
1978,4,ongais,0.0,0,26,0.0,0.0,24.0
1978,4,keegan,0.0,0,27,0.0,0.0,25.0
1978,4,leoni,0.0,0,28,0.0,0.0,27.0
1978,4,keke_rosberg,0.0,0,29,0.0,0.0,29.0
1978,4,cheever,0.0,0,30,0.0,0.0,30.0
1978,5,depailler,23.0,1,1,14.0,0.0,4.0
1978,5,reutemann,18.0,2,2,18.0,2.0,1.0
1978,5,mario_andretti,18.0,1,3,18.0,1.0,2.0
1978,5,lauda,16.0,0,4,10.0,0.0,5.0
1978,5,peterson,14.0,1,5,14.0,1.0,3.0
1978,5,watson,7.0,0,6,4.0,0.0,7.0
1978,5,emerson_fittipaldi,6.0,0,7,6.0,0.0,6.0
1978,5,scheckter,4.0,0,8,0.0,0.0,20.0
1978,5,laffite,4.0,0,9,4.0,0.0,8.0
1978,5,pironi,4.0,0,10,2.0,0.0,12.0
1978,5,jones,3.0,0,11,3.0,0.0,9.0
1978,5,hunt,3.0,0,12,3.0,0.0,10.0
1978,5,regazzoni,2.0,0,13,2.0,0.0,11.0
1978,5,patrese,2.0,0,14,1.0,0.0,13.0
1978,5,tambay,1.0,0,15,1.0,0.0,14.0
1978,5,mass,0.0,0,16,0.0,0.0,15.0
1978,5,jarier,0.0,0,17,0.0,0.0,16.0
1978,5,gilles_villeneuve,0.0,0,18,0.0,0.0,17.0
1978,5,stommelen,0.0,0,19,0.0,0.0,18.0
1978,5,rebaque,0.0,0,20,0.0,0.0,19.0
1978,5,jabouille,0.0,0,21,0.0,0.0,24.0
1978,5,lunger,0.0,0,22,0.0,0.0,21.0
1978,5,brambilla,0.0,0,23,0.0,0.0,22.0
1978,5,stuck,0.0,0,24,0.0,0.0,23.0
1978,5,ickx,0.0,0,25,0.0,0.0,0.0
1978,5,keegan,0.0,0,26,0.0,0.0,27.0
1978,5,merzario,0.0,0,27,0.0,0.0,25.0
1978,5,ongais,0.0,0,28,0.0,0.0,26.0
1978,5,leoni,0.0,0,29,0.0,0.0,28.0
1978,5,keke_rosberg,0.0,0,30,0.0,0.0,29.0
1978,6,mario_andretti,27.0,2,1,18.0,1.0,3.0
1978,6,depailler,23.0,1,2,23.0,1.0,1.0
1978,6,reutemann,22.0,2,3,18.0,2.0,2.0
1978,6,peterson,20.0,1,4,14.0,1.0,5.0
1978,6,lauda,16.0,0,5,16.0,0.0,4.0
1978,6,watson,7.0,0,6,7.0,0.0,6.0
1978,6,emerson_fittipaldi,6.0,0,7,6.0,0.0,7.0
1978,6,laffite,6.0,0,8,4.0,0.0,9.0
1978,6,pironi,5.0,0,9,4.0,0.0,10.0
1978,6,scheckter,4.0,0,10,4.0,0.0,8.0
1978,6,jones,3.0,0,11,3.0,0.0,11.0
1978,6,gilles_villeneuve,3.0,0,12,0.0,0.0,18.0
1978,6,hunt,3.0,0,13,3.0,0.0,12.0
1978,6,regazzoni,2.0,0,14,2.0,0.0,13.0
1978,6,patrese,2.0,0,15,2.0,0.0,14.0
1978,6,tambay,1.0,0,16,1.0,0.0,15.0
1978,6,mass,0.0,0,17,0.0,0.0,16.0
1978,6,lunger,0.0,0,18,0.0,0.0,22.0
1978,6,jarier,0.0,0,19,0.0,0.0,17.0
1978,6,giacomelli,0.0,0,20,0.0,0.0,0.0
1978,6,stommelen,0.0,0,21,0.0,0.0,19.0
1978,6,arnoux,0.0,0,22,0.0,0.0,0.0
1978,6,rebaque,0.0,0,23,0.0,0.0,20.0
1978,6,jabouille,0.0,0,24,0.0,0.0,21.0
1978,6,brambilla,0.0,0,25,0.0,0.0,23.0
1978,6,ickx,0.0,0,26,0.0,0.0,25.0
1978,6,stuck,0.0,0,27,0.0,0.0,24.0
1978,6,keegan,0.0,0,28,0.0,0.0,26.0
1978,6,merzario,0.0,0,29,0.0,0.0,27.0
1978,6,ongais,0.0,0,30,0.0,0.0,28.0
1978,7,mario_andretti,36.0,3,1,27.0,2.0,1.0
1978,7,peterson,26.0,1,2,20.0,1.0,4.0
1978,7,depailler,23.0,1,3,23.0,1.0,2.0
1978,7,reutemann,22.0,2,4,22.0,2.0,3.0
1978,7,lauda,16.0,0,5,16.0,0.0,5.0
1978,7,laffite,10.0,0,6,6.0,0.0,8.0
1978,7,watson,9.0,0,7,7.0,0.0,6.0
1978,7,scheckter,7.0,0,8,4.0,0.0,10.0
1978,7,emerson_fittipaldi,6.0,0,9,6.0,0.0,7.0
1978,7,pironi,5.0,0,10,5.0,0.0,9.0
1978,7,hunt,4.0,0,11,3.0,0.0,13.0
1978,7,jones,3.0,0,12,3.0,0.0,11.0
1978,7,gilles_villeneuve,3.0,0,13,3.0,0.0,12.0
1978,7,regazzoni,2.0,0,14,2.0,0.0,14.0
1978,7,patrese,2.0,0,15,2.0,0.0,15.0
1978,7,tambay,1.0,0,16,1.0,0.0,16.0
1978,7,mass,0.0,0,17,0.0,0.0,17.0
1978,7,lunger,0.0,0,18,0.0,0.0,18.0
1978,7,brambilla,0.0,0,19,0.0,0.0,25.0
1978,7,jarier,0.0,0,20,0.0,0.0,19.0
1978,7,giacomelli,0.0,0,21,0.0,0.0,20.0
1978,7,stommelen,0.0,0,22,0.0,0.0,21.0
1978,7,arnoux,0.0,0,23,0.0,0.0,22.0
1978,7,jabouille,0.0,0,24,0.0,0.0,24.0
1978,7,rebaque,0.0,0,25,0.0,0.0,23.0
1978,7,keegan,0.0,0,26,0.0,0.0,28.0
1978,7,ickx,0.0,0,27,0.0,0.0,26.0
1978,7,stuck,0.0,0,28,0.0,0.0,27.0
1978,7,merzario,0.0,0,29,0.0,0.0,29.0
1978,7,ongais,0.0,0,30,0.0,0.0,30.0
1978,8,mario_andretti,36.0,3,1,36.0,3.0,1.0
1978,8,peterson,30.0,1,2,26.0,1.0,2.0
1978,8,lauda,25.0,1,3,16.0,0.0,5.0
1978,8,depailler,23.0,1,4,23.0,1.0,3.0
1978,8,reutemann,22.0,2,5,22.0,2.0,4.0
1978,8,laffite,10.0,0,6,10.0,0.0,6.0
1978,8,watson,9.0,0,7,9.0,0.0,7.0
1978,8,patrese,8.0,0,8,2.0,0.0,15.0
1978,8,emerson_fittipaldi,7.0,0,9,6.0,0.0,9.0
1978,8,scheckter,7.0,0,10,7.0,0.0,8.0
1978,8,pironi,5.0,0,11,5.0,0.0,10.0
1978,8,tambay,4.0,0,12,1.0,0.0,16.0
1978,8,hunt,4.0,0,13,4.0,0.0,11.0
1978,8,regazzoni,4.0,0,14,2.0,0.0,14.0
1978,8,jones,3.0,0,15,3.0,0.0,12.0
1978,8,gilles_villeneuve,3.0,0,16,3.0,0.0,13.0
1978,8,mass,0.0,0,17,0.0,0.0,17.0
1978,8,lunger,0.0,0,18,0.0,0.0,18.0
1978,8,brambilla,0.0,0,19,0.0,0.0,19.0
1978,8,jarier,0.0,0,20,0.0,0.0,20.0
1978,8,giacomelli,0.0,0,21,0.0,0.0,21.0
1978,8,stommelen,0.0,0,22,0.0,0.0,22.0
1978,8,arnoux,0.0,0,23,0.0,0.0,23.0
1978,8,rebaque,0.0,0,24,0.0,0.0,25.0
1978,8,jabouille,0.0,0,25,0.0,0.0,24.0
1978,8,stuck,0.0,0,26,0.0,0.0,28.0
1978,8,keegan,0.0,0,27,0.0,0.0,26.0
1978,8,ickx,0.0,0,28,0.0,0.0,27.0
1978,8,keke_rosberg,0.0,0,29,0.0,0.0,0.0
1978,8,merzario,0.0,0,30,0.0,0.0,29.0
1978,9,mario_andretti,45.0,4,1,36.0,3.0,1.0
1978,9,peterson,36.0,1,2,30.0,1.0,2.0
1978,9,lauda,25.0,1,3,25.0,1.0,3.0
1978,9,depailler,23.0,1,4,23.0,1.0,4.0
1978,9,reutemann,22.0,2,5,22.0,2.0,5.0
1978,9,watson,12.0,0,6,9.0,0.0,7.0
1978,9,laffite,10.0,0,7,10.0,0.0,6.0
1978,9,patrese,8.0,0,8,8.0,0.0,8.0
1978,9,hunt,8.0,0,9,4.0,0.0,13.0
1978,9,scheckter,8.0,0,10,7.0,0.0,10.0
1978,9,emerson_fittipaldi,7.0,0,11,7.0,0.0,9.0
1978,9,jones,5.0,0,12,3.0,0.0,15.0
1978,9,pironi,5.0,0,13,5.0,0.0,11.0
1978,9,tambay,4.0,0,14,4.0,0.0,12.0
1978,9,regazzoni,4.0,0,15,4.0,0.0,14.0
1978,9,gilles_villeneuve,3.0,0,16,3.0,0.0,16.0
1978,9,mass,0.0,0,17,0.0,0.0,17.0
1978,9,lunger,0.0,0,18,0.0,0.0,18.0
1978,9,brambilla,0.0,0,19,0.0,0.0,19.0
1978,9,jarier,0.0,0,20,0.0,0.0,20.0
1978,9,giacomelli,0.0,0,21,0.0,0.0,21.0
1978,9,stommelen,0.0,0,22,0.0,0.0,22.0
1978,9,arnoux,0.0,0,23,0.0,0.0,23.0
1978,9,rebaque,0.0,0,24,0.0,0.0,24.0
1978,9,jabouille,0.0,0,25,0.0,0.0,25.0
1978,9,stuck,0.0,0,26,0.0,0.0,26.0
1978,9,keegan,0.0,0,27,0.0,0.0,27.0
1978,9,ickx,0.0,0,28,0.0,0.0,28.0
1978,9,keke_rosberg,0.0,0,29,0.0,0.0,29.0
1978,9,merzario,0.0,0,30,0.0,0.0,30.0
1978,10,mario_andretti,45.0,4,1,45.0,4.0,1.0
1978,10,peterson,36.0,1,2,36.0,1.0,2.0
