season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium,url
1961,2,zandvoort,moss,1929-09-17,British,lotus-climax,4,7334300.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,ginther,1930-08-05,American,ferrari,3,7334400.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,jack_brabham,1926-04-02,Australian,cooper-climax,7,7392200.0,Finished,1.0,6,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,surtees,1934-02-11,British,cooper-climax,9,7398800.0,Finished,0.0,7,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,hill,1929-02-15,British,brm,5,7401900.0,Finished,0.0,8,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,brooks,1932-02-25,British,brm,8,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,gurney,1931-04-13,American,porsche,6,,+1 Lap,0.0,10,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,bonnier,1930-01-31,Swedish,porsche,12,,+2 Laps,0.0,11,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,mclaren,1937-08-30,New Zealander,cooper-climax,14,,+2 Laps,0.0,12,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,trevor_taylor,1936-12-26,British,lotus-climax,16,,+2 Laps,0.0,13,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,beaufort,1934-04-10,Dutch,porsche,17,,+3 Laps,0.0,14,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,herrmann,1928-02-23,German,porsche,13,,+3 Laps,0.0,15,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,gregory,1932-02-29,American,cooper-climax,0,,Withdrew,0.0,16,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,2,zandvoort,burgess,1930-07-06,British,lotus-climax,0,,Withdrew,0.0,17,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
1961,3,spa,phil_hill,1927-04-20,American,ferrari,1,7383800.0,Finished,9.0,1,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,trips,1928-05-04,German,ferrari,2,7384500.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,ginther,1930-08-05,American,ferrari,5,7403300.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,gendebien,1924-01-12,Belgian,ferrari,3,7429400.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,surtees,1934-02-11,British,cooper-climax,4,7470600.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,gurney,1931-04-13,American,porsche,10,7474800.0,Finished,1.0,6,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,bonnier,1930-01-31,Swedish,porsche,9,7550900.0,Finished,0.0,7,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,moss,1929-09-17,British,lotus-climax,8,7619400.0,Finished,0.0,8,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,lewis,1936-11-01,British,cooper-climax,13,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,gregory,1932-02-29,American,cooper-climax,12,,+1 Lap,0.0,10,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,beaufort,1934-04-10,Dutch,porsche,14,,+2 Laps,0.0,11,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,clark,1936-03-04,British,lotus-climax,16,,+6 Laps,0.0,12,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,brooks,1932-02-25,British,brm,7,,+6 Laps,0.0,13,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,hill,1929-02-15,British,brm,6,,Ignition,0.0,14,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,trintignant,1917-10-30,French,cooper-maserati,20,,Gearbox,0.0,15,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,bandini,1935-12-21,Italian,cooper-maserati,17,,Wheel bearing,0.0,16,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,jack_brabham,1926-04-02,Australian,cooper-climax,11,,Engine,0.0,17,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,mclaren,1937-08-30,New Zealander,cooper-climax,15,,Ignition,0.0,18,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,ireland,1930-06-12,British,lotus-climax,18,,Engine,0.0,19,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,bianchi,1934-11-10,Belgian,lotus-climax,23,,Oil leak,0.0,20,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,mairesse,1928-10-01,Belgian,lotus-climax,19,,Ignition,0.0,21,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,marsh,1931-07-20,British,lotus-climax,0,,Withdrew,0.0,22,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,seidel,1926-07-04,German,lotus-climax,0,,Withdrew,0.0,23,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,burgess,1930-07-06,British,lotus-climax,0,,Withdrew,0.0,24,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,allison,1932-02-08,British,lotus-climax,0,,Withdrew,0.0,25,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,3,spa,henry_taylor,1932-12-16,British,lotus-climax,0,,Withdrew,0.0,26,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
1961,4,reims,baghetti,1934-12-25,Italian,ferrari,12,8057500.0,Finished,9.0,1,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,gurney,1931-04-13,American,porsche,5,8057600.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,clark,1936-03-04,British,lotus-climax,9,8118500.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,ireland,1930-06-12,British,lotus-climax,10,8127800.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,mclaren,1937-08-30,New Zealander,cooper-climax,8,8159300.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,hill,1929-02-15,British,brm,6,8159400.0,Finished,1.0,6,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,bonnier,1930-01-31,Swedish,porsche,13,8252900.0,Finished,0.0,7,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,salvadori,1922-05-12,British,cooper-climax,15,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,phil_hill,1927-04-20,American,ferrari,1,,+2 Laps,0.0,9,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,henry_taylor,1932-12-16,British,lotus-climax,25,,+3 Laps,0.0,10,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,may,1934-08-18,Swiss,lotus-climax,22,,+4 Laps,0.0,11,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,gregory,1932-02-29,American,cooper-climax,16,,+9 Laps,0.0,12,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,trintignant,1917-10-30,French,cooper-maserati,23,,+10 Laps,0.0,13,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,burgess,1930-07-06,British,lotus-climax,24,,+10 Laps,0.0,14,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,ginther,1930-08-05,American,ferrari,3,,Oil pressure,0.0,15,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,moss,1929-09-17,British,lotus-climax,4,,Brakes,0.0,16,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,mairesse,1928-10-01,Belgian,lotus-climax,20,,Engine,0.0,17,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,beaufort,1934-04-10,Dutch,porsche,17,,Overheating,0.0,18,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,bianchi,1934-11-10,Belgian,lotus-climax,19,,Overheating,0.0,19,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,trips,1928-05-04,German,ferrari,2,,Engine,0.0,20,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,scarlatti,1921-10-02,Italian,de_tomaso-osca,26,,Engine,0.0,21,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,jack_brabham,1926-04-02,Australian,cooper-climax,14,,Oil pressure,0.0,22,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,collomb,1930-10-07,French,cooper-climax,21,,Engine,0.0,23,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,surtees,1934-02-11,British,cooper-climax,7,,Accident,0.0,24,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,brooks,1932-02-25,British,brm,11,,Overheating,0.0,25,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,lewis,1936-11-01,British,cooper-climax,18,,Overheating,0.0,26,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,seidel,1926-07-04,German,lotus-climax,0,,Withdrew,0.0,27,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,bordeu,1934-01-28,Argentine,lotus-climax,0,,Withdrew,0.0,28,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,herrmann,1928-02-23,German,porsche,0,,Withdrew,0.0,29,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,4,reims,gendebien,1924-01-12,Belgian,emeryson,0,,Withdrew,0.0,30,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
1961,5,aintree,trips,1928-05-04,German,ferrari,4,9653600.0,Finished,9.0,1,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,phil_hill,1927-04-20,American,ferrari,1,9699600.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,ginther,1930-08-05,American,ferrari,2,9700400.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,jack_brabham,1926-04-02,Australian,cooper-climax,9,9722200.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,bonnier,1930-01-31,Swedish,porsche,3,9729800.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,salvadori,1922-05-12,British,cooper-climax,13,9739800.0,Finished,1.0,6,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,gurney,1931-04-13,American,porsche,12,,+1 Lap,0.0,7,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,mclaren,1937-08-30,New Zealander,cooper-climax,14,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,brooks,1932-02-25,British,brm,6,,+2 Laps,0.0,9,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,ireland,1930-06-12,British,lotus-climax,7,,+3 Laps,0.0,10,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,gregory,1932-02-29,American,cooper-climax,16,,+4 Laps,0.0,11,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,bandini,1935-12-21,Italian,cooper-maserati,21,,+4 Laps,0.0,12,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,maggs,1937-02-09,South African,lotus-climax,24,,+6 Laps,0.0,13,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,burgess,1930-07-06,British,lotus-climax,25,,+6 Laps,0.0,14,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,greene,1938-01-05,British,gilby,26,,+6 Laps,0.0,15,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,beaufort,1934-04-10,Dutch,porsche,18,,+6 Laps,0.0,16,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,seidel,1926-07-04,German,lotus-climax,22,,+17 Laps,0.0,17,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,clark,1936-03-04,British,lotus-climax,8,,Oil leak,0.0,18,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,moss,1929-09-17,British,ferguson,20,,Disqualified,0.0,19,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,fairman,1913-03-15,British,ferguson,20,,Disqualified,0.0,19,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,bianchi,1934-11-10,Belgian,lotus-climax,30,,Gearbox,0.0,20,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,moss,1929-09-17,British,lotus-climax,5,,Brakes,0.0,21,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,hill,1929-02-15,British,brm,11,,Engine,0.0,22,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,baghetti,1934-12-25,Italian,ferrari,19,,Accident,0.0,23,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,marsh,1931-07-20,British,lotus-climax,27,,Ignition,0.0,24,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,surtees,1934-02-11,British,cooper-climax,10,,Differential,0.0,25,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,parnell,1932-06-25,British,lotus-climax,29,,Clutch,0.0,26,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,lewis,1936-11-01,British,cooper-climax,15,,Handling,0.0,27,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,ashmore,1936-07-25,British,lotus-climax,26,,Ignition,0.0,28,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,5,aintree,henry_taylor,1932-12-16,British,lotus-climax,17,,Accident,0.0,29,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
1961,6,nurburgring,moss,1929-09-17,British,lotus-climax,3,8292400.0,Finished,9.0,1,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,trips,1928-05-04,German,ferrari,5,8313800.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,phil_hill,1927-04-20,American,ferrari,1,8314900.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,clark,1936-03-04,British,lotus-climax,8,8369500.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,surtees,1934-02-11,British,cooper-climax,10,8405500.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,mclaren,1937-08-30,New Zealander,cooper-climax,12,8453800.0,Finished,1.0,6,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,gurney,1931-04-13,American,porsche,7,8495500.0,Finished,0.0,7,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,ginther,1930-08-05,American,ferrari,14,8615500.0,Finished,0.0,8,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,lewis,1936-11-01,British,cooper-climax,18,8616100.0,Finished,0.0,9,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,salvadori,1922-05-12,British,cooper-climax,15,9023900.0,Finished,0.0,10,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,maggs,1937-02-09,South African,lotus-climax,22,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,burgess,1930-07-06,British,cooper-climax,24,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,herrmann,1928-02-23,German,porsche,11,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,beaufort,1934-04-10,Dutch,porsche,17,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,marsh,1931-07-20,British,lotus-climax,20,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,ashmore,1936-07-25,British,lotus-climax,25,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,mairesse,1928-10-01,Belgian,ferrari,13,,Accident,0.0,17,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,trintignant,1917-10-30,French,cooper-maserati,21,,Engine,0.0,18,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,collomb,1930-10-07,French,cooper-climax,26,,Not classified,0.0,19,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,bandini,1935-12-21,Italian,cooper-maserati,19,,Engine,0.0,20,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,brooks,1932-02-25,British,brm,9,,Engine,0.0,21,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,bonnier,1930-01-31,Swedish,porsche,4,,Engine,0.0,22,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,seidel,1926-07-04,German,lotus-climax,23,,Handling,0.0,23,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,hill,1929-02-15,British,brm,16,,Accident,0.0,24,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,ireland,1930-06-12,British,lotus-climax,6,,Heat shield fire,0.0,25,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,jack_brabham,1926-04-02,Australian,cooper-climax,2,,Accident,0.0,26,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,barth,1917-01-26,German,porsche,0,,Withdrew,0.0,27,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,gregory,1932-02-29,American,cooper-climax,0,,Withdrew,0.0,28,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,may,1934-08-18,Swiss,lotus-climax,0,,Withdrew,0.0,29,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,6,nurburgring,monteverdi,1934-06-07,Swiss,mbm,0,,Withdrew,0.0,30,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
1961,7,monza,phil_hill,1927-04-20,American,ferrari,4,7393000.0,Finished,9.0,1,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,gurney,1931-04-13,American,porsche,12,7424200.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,mclaren,1937-08-30,New Zealander,cooper-climax,14,7541400.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,lewis,1936-11-01,British,cooper-climax,16,7553400.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,brooks,1932-02-25,British,brm,13,7553500.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,salvadori,1922-05-12,British,cooper-climax,18,,+1 Lap,1.0,6,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,beaufort,1934-04-10,Dutch,porsche,15,,+2 Laps,0.0,7,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,bandini,1935-12-21,Italian,cooper-maserati,21,,+2 Laps,0.0,8,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,trintignant,1917-10-30,French,cooper-maserati,22,,+2 Laps,0.0,9,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,parnell,1932-06-25,British,lotus-climax,27,,+3 Laps,0.0,10,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,henry_taylor,1932-12-16,British,lotus-climax,23,,+4 Laps,0.0,11,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,pirocchi,1933-03-26,Italian,cooper-maserati,29,,+5 Laps,0.0,12,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,moss,1929-09-17,British,lotus-climax,11,,Wheel bearing,0.0,13,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,ginther,1930-08-05,American,ferrari,3,,Engine,0.0,14,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,starrabba,1932-12-03,Italian,lotus-maserati,30,,Engine,0.0,15,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,bonnier,1930-01-31,Swedish,porsche,8,,Suspension,0.0,16,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,ricardo_rodriguez,1942-02-14,Mexican,ferrari,2,,Fuel system,0.0,17,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,baghetti,1934-12-25,Italian,ferrari,6,,Engine,0.0,18,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,vaccarella,1933-03-04,Italian,de_tomaso-alfa_romeo,20,,Engine,0.0,19,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,gregory,1932-02-29,American,lotus-climax,17,,Suspension,0.0,20,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,hill,1929-02-15,British,brm,5,,Engine,0.0,21,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,jack_brabham,1926-04-02,Australian,cooper-climax,10,,Overheating,0.0,22,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,naylor,1923-03-24,British,jbw,31,,Engine,0.0,23,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,ireland,1930-06-12,British,lotus-climax,9,,Chassis,0.0,24,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,fairman,1913-03-15,British,cooper-climax,26,,Engine,0.0,25,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,surtees,1934-02-11,British,cooper-climax,19,,Accident,0.0,26,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,trips,1928-05-04,German,ferrari,1,,Accident,0.0,27,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,clark,1936-03-04,British,lotus-climax,7,,Accident,0.0,28,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,bussinello,1927-10-04,Italian,de_tomaso-alfa_romeo,24,,Engine,0.0,29,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,7,monza,seidel,1926-07-04,German,lotus-climax,28,,Engine,0.0,30,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
1961,8,watkins_glen,ireland,1930-06-12,British,lotus-climax,8,8025800.0,Finished,9.0,1,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
1961,8,watkins_glen,gurney,1931-04-13,American,porsche,7,8030100.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
1961,8,watkins_glen,brooks,1932-02-25,British,brm,5,8074800.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
1961,8,watkins_glen,mclaren,1937-08-30,New Zealander,cooper-climax,4,8083800.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
1961,8,watkins_glen,hill,1929-02-15,British,brm,2,,+1 Lap,2.0,5,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
1961,8,watkins_glen,bonnier,1930-01-31,Swedish,porsche,10,,+2 Laps,1.0,6,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
1961,8,watkins_glen,clark,1936-03-04,British,lotus-climax,6,,+4 Laps,0.0,7,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
1961,8,watkins_glen,penske,1937-02-20,American,cooper-climax,16,,+4 Laps,0.0,8,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
